Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Outdoor Air Relative Humidity [%](TimeStep),Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](TimeStep),Environment:Site Direct Solar Radiation Rate per Area [W/m2](TimeStep) 
 08/25  13:20:00,27,42.3333333333333,104,729.333333333333
 08/25  13:25:00,27.2,41.9166666666667,104.5,733.166666666667
 08/25  13:30:00,27.4,41.5,105,737
 08/25  13:35:00,27.6,41.0833333333333,105,737.25
 08/25  13:40:00,27.8,40.6666666666667,105,737.5
 08/25  13:45:00,28,40.25,105,737.75
 08/25  13:50:00,28.2,39.8333333333333,105,738
 08/25  13:55:00,28.4,39.4166666666667,105,738.25
 08/25  14:00:00,28.6,39,105,738.5
 08/25  14:05:00,28.775,38.6666666666667,105,738.75
 08/25  14:10:00,28.95,38.3333333333333,105,739
 08/25  14:15:00,29.125,38,105,739.25
 08/25  14:20:00,29.3,37.6666666666667,105,739.5
 08/25  14:25:00,29.475,37.3333333333333,105,739.75
 08/25  14:30:00,29.65,37,105,740
 08/25  14:35:00,29.825,36.6666666666667,104.416666666667,735.333333333333
 08/25  14:40:00,30,36.3333333333333,103.833333333333,730.666666666667
 08/25  14:45:00,30.175,36,103.25,726
 08/25  14:50:00,30.35,35.6666666666667,102.666666666667,721.333333333333
 08/25  14:55:00,30.525,35.3333333333333,102.083333333333,716.666666666667
 08/25  15:00:00,30.7,35,101.5,712
 08/25  15:05:00,30.8333333333333,34.8333333333333,100.916666666667,707.333333333333
 08/25  15:10:00,30.9666666666667,34.6666666666667,100.333333333333,702.666666666667
 08/25  15:15:00,31.1,34.5,99.75,698
 08/25  15:20:00,31.2333333333333,34.3333333333333,99.1666666666667,693.333333333333
 08/25  15:25:00,31.3666666666667,34.1666666666667,98.5833333333333,688.666666666667
 08/25  15:30:00,31.5,34,98,684
 08/25  15:35:00,31.6333333333333,33.8333333333333,97,674.5
 08/25  15:40:00,31.7666666666667,33.6666666666667,96,665
 08/25  15:45:00,31.9,33.5,95,655.5
 08/25  15:50:00,32.0333333333333,33.3333333333333,94,646
 08/25  15:55:00,32.1666666666667,33.1666666666667,93,636.5
 08/25  16:00:00,32.3,33,92,627
 08/25  16:05:00,32.3666666666667,32.75,91,617.5
 08/25  16:10:00,32.4333333333333,32.5,90,608
 08/25  16:15:00,32.5,32.25,89,598.5
 08/25  16:20:00,32.5666666666667,32,88,589
 08/25  16:25:00,32.6333333333333,31.75,87,579.5
 08/25  16:30:00,32.7,31.5,86,570
 08/25  16:35:00,32.7666666666667,31.25,84.4166666666667,558.333333333333
 08/25  16:40:00,32.8333333333333,31,82.8333333333334,546.666666666667
 08/25  16:45:00,32.9,30.75,81.25,535
 08/25  16:50:00,32.9666666666667,30.5,79.6666666666667,523.333333333333
 08/25  16:55:00,33.0333333333333,30.25,78.0833333333333,511.666666666667
 08/25  17:00:00,33.1,30,76.5,500
 08/25  17:05:00,33.175,29.8333333333333,74.9166666666667,488.333333333333
 08/25  17:10:00,33.25,29.6666666666667,73.3333333333333,476.666666666667
 08/25  17:15:00,33.325,29.5,71.75,465
 08/25  17:20:00,33.4,29.3333333333333,70.1666666666667,453.333333333333
 08/25  17:25:00,33.475,29.1666666666667,68.5833333333333,441.666666666667
 08/25  17:30:00,33.55,29,67,430
 08/25  17:35:00,33.625,28.8333333333333,64.5833333333333,414.75
 08/25  17:40:00,33.7,28.6666666666667,62.1666666666667,399.5
 08/25  17:45:00,33.775,28.5,59.75,384.25
 08/25  17:50:00,33.85,28.3333333333333,57.3333333333333,369
 08/25  17:55:00,33.925,28.1666666666667,54.9166666666667,353.75
 08/25  18:00:00,34,28,52.5,338.5
 08/25  18:05:00,34,28,50.0833333333333,323.25
 08/25  18:10:00,34,28,47.6666666666667,308
 08/25  18:15:00,34,28,45.25,292.75
 08/25  18:20:00,34,28,42.8333333333333,277.5
 08/25  18:25:00,34,28,40.4166666666667,262.25
 08/25  18:30:00,34,28,38,247
 08/25  18:35:00,34,28,34.8333333333333,233
 08/25  18:40:00,34,28,31.6666666666667,219
 08/25  18:45:00,34,28,0,0
 08/25  18:50:00,34,28,0,0
 08/25  18:55:00,34,28,0,0
 08/25  19:00:00,34,28,0,0
 08/25  19:05:00,33.925,28.3333333333333,0,0
 08/25  19:10:00,33.85,28.6666666666667,0,0
 08/25  19:15:00,33.775,29,0,0
 08/25  19:20:00,33.7,29.3333333333333,0,0
 08/25  19:25:00,33.625,29.6666666666667,0,0
 08/25  19:30:00,33.55,30,0,0
 08/25  19:35:00,33.475,30.3333333333333,0,0
 08/25  19:40:00,33.4,30.6666666666667,0,0
 08/25  19:45:00,33.325,31,0,0
 08/25  19:50:00,33.25,31.3333333333333,0,0
 08/25  19:55:00,33.175,31.6666666666667,0,0
 08/25  20:00:00,33.1,32,0,0
 08/25  20:05:00,32.9,32.6666666666667,0,0
 08/25  20:10:00,32.7,33.3333333333333,0,0
 08/25  20:15:00,32.5,34,0,0
 08/25  20:20:00,32.3,34.6666666666667,0,0
 08/25  20:25:00,32.1,35.3333333333333,0,0
 08/25  20:30:00,31.9,36,0,0
 08/25  20:35:00,31.7,36.6666666666667,0,0
 08/25  20:40:00,31.5,37.3333333333333,0,0
 08/25  20:45:00,31.3,38,0,0
 08/25  20:50:00,31.1,38.6666666666667,0,0
 08/25  20:55:00,30.9,39.3333333333333,0,0
 08/25  21:00:00,30.7,40,0,0
 08/25  21:05:00,30.4,40.9166666666667,0,0
 08/25  21:10:00,30.1,41.8333333333333,0,0
 08/25  21:15:00,29.8,42.75,0,0
 08/25  21:20:00,29.5,43.6666666666667,0,0
 08/25  21:25:00,29.2,44.5833333333333,0,0
 08/25  21:30:00,28.9,45.5,0,0
 08/25  21:35:00,28.6,46.4166666666667,0,0
 08/25  21:40:00,28.3,47.3333333333333,0,0
 08/25  21:45:00,28,48.25,0,0
 08/25  21:50:00,27.7,49.1666666666667,0,0
 08/25  21:55:00,27.4,50.0833333333333,0,0
 08/25  22:00:00,27.1,51,0,0
 08/25  22:05:00,26.8666666666667,51.6666666666667,0,0
 08/25  22:10:00,26.6333333333333,52.3333333333333,0,0
 08/25  22:15:00,26.4,53,0,0
 08/25  22:20:00,26.1666666666667,53.6666666666667,0,0
 08/25  22:25:00,25.9333333333333,54.3333333333333,0,0
 08/25  22:30:00,25.7,55,0,0
 08/25  22:35:00,25.4666666666667,55.6666666666667,0,0
 08/25  22:40:00,25.2333333333333,56.3333333333333,0,0
 08/25  22:45:00,25,57,0,0
 08/25  22:50:00,24.7666666666667,57.6666666666667,0,0
 08/25  22:55:00,24.5333333333333,58.3333333333333,0,0
 08/25  23:00:00,24.3,59,0,0
 08/25  23:05:00,24.1916666666667,59.0833333333333,0,0
 08/25  23:10:00,24.0833333333333,59.1666666666667,0,0
 08/25  23:15:00,23.975,59.25,0,0
 08/25  23:20:00,23.8666666666667,59.3333333333333,0,0
 08/25  23:25:00,23.7583333333333,59.4166666666667,0,0
 08/25  23:30:00,23.65,59.5,0,0
 08/25  23:35:00,23.5416666666667,59.5833333333333,0,0
 08/25  23:40:00,23.4333333333333,59.6666666666667,0,0
 08/25  23:45:00,23.325,59.75,0,0
 08/25  23:50:00,23.2166666666667,59.8333333333333,0,0
 08/25  23:55:00,23.1083333333333,59.9166666666667,0,0
 08/25  24:00:00,23,60,0,0
 08/26  00:05:00,22.9166666666667,59.9166666666667,0,0
 08/26  00:10:00,22.8333333333333,59.8333333333333,0,0
 08/26  00:15:00,22.75,59.75,0,0
 08/26  00:20:00,22.6666666666667,59.6666666666667,0,0
 08/26  00:25:00,22.5833333333333,59.5833333333333,0,0
 08/26  00:30:00,22.5,59.5,0,0
 08/26  00:35:00,22.4166666666667,59.4166666666667,0,0
 08/26  00:40:00,22.3333333333333,59.3333333333333,0,0
 08/26  00:45:00,22.25,59.25,0,0
 08/26  00:50:00,22.1666666666667,59.1666666666667,0,0
 08/26  00:55:00,22.0833333333333,59.0833333333333,0,0
 08/26  01:00:00,22,59,0,0
 08/26  01:05:00,21.975,58.8333333333333,0,0
 08/26  01:10:00,21.95,58.6666666666667,0,0
 08/26  01:15:00,21.925,58.5,0,0
 08/26  01:20:00,21.9,58.3333333333333,0,0
 08/26  01:25:00,21.875,58.1666666666667,0,0
 08/26  01:30:00,21.85,58,0,0
 08/26  01:35:00,21.825,57.8333333333333,0,0
 08/26  01:40:00,21.8,57.6666666666667,0,0
 08/26  01:45:00,21.775,57.5,0,0
 08/26  01:50:00,21.75,57.3333333333333,0,0
 08/26  01:55:00,21.725,57.1666666666667,0,0
 08/26  02:00:00,21.7,57,0,0
 08/26  02:05:00,21.6416666666667,57.25,0,0
 08/26  02:10:00,21.5833333333333,57.5,0,0
 08/26  02:15:00,21.525,57.75,0,0
 08/26  02:20:00,21.4666666666667,58,0,0
 08/26  02:25:00,21.4083333333333,58.25,0,0
 08/26  02:30:00,21.35,58.5,0,0
 08/26  02:35:00,21.2916666666667,58.75,0,0
 08/26  02:40:00,21.2333333333333,59,0,0
 08/26  02:45:00,21.175,59.25,0,0
 08/26  02:50:00,21.1166666666667,59.5,0,0
 08/26  02:55:00,21.0583333333333,59.75,0,0
 08/26  03:00:00,21,60,0,0
 08/26  03:05:00,20.9333333333333,60.25,0,0
 08/26  03:10:00,20.8666666666667,60.5,0,0
 08/26  03:15:00,20.8,60.75,0,0
 08/26  03:20:00,20.7333333333333,61,0,0
 08/26  03:25:00,20.6666666666667,61.25,0,0
 08/26  03:30:00,20.6,61.5,0,0
 08/26  03:35:00,20.5333333333333,61.75,0,0
 08/26  03:40:00,20.4666666666667,62,0,0
 08/26  03:45:00,20.4,62.25,0,0
 08/26  03:50:00,20.3333333333333,62.5,0,0
 08/26  03:55:00,20.2666666666667,62.75,0,0
 08/26  04:00:00,20.2,63,0,0
 08/26  04:05:00,20.1666666666667,62.8333333333333,0,0
 08/26  04:10:00,20.1333333333333,62.6666666666667,0,0
 08/26  04:15:00,20.1,62.5,0,0
 08/26  04:20:00,20.0666666666667,62.3333333333333,0,0
 08/26  04:25:00,20.0333333333333,62.1666666666667,0,0
 08/26  04:30:00,20,62,0,0
 08/26  04:35:00,19.9666666666667,61.8333333333333,0,0
 08/26  04:40:00,19.9333333333333,61.6666666666667,0,0
 08/26  04:45:00,19.9,61.5,0,0
 08/26  04:50:00,19.8666666666667,61.3333333333333,0,0
 08/26  04:55:00,19.8333333333333,61.1666666666667,0,0
 08/26  05:00:00,19.8,61,0,0
 08/26  05:05:00,19.725,61.3333333333333,0,0
 08/26  05:10:00,19.65,61.6666666666667,0,0
 08/26  05:15:00,19.575,62,0,0
 08/26  05:20:00,19.5,62.3333333333333,0,0
 08/26  05:25:00,19.425,62.6666666666667,0,0
 08/26  05:30:00,19.35,63,0,0
 08/26  05:35:00,19.275,63.3333333333333,2.33333333333333,0
 08/26  05:40:00,19.2,63.6666666666667,4.66666666666667,0
 08/26  05:45:00,19.125,64,7,0
 08/26  05:50:00,19.05,64.3333333333333,9.33333333333333,0
 08/26  05:55:00,18.975,64.6666666666667,11.6666666666667,0
 08/26  06:00:00,18.9,65,14,0
 08/26  06:05:00,18.775,65.5833333333333,16.3333333333333,0
 08/26  06:10:00,18.65,66.1666666666667,18.6666666666667,0
 08/26  06:15:00,18.525,66.75,21,0
 08/26  06:20:00,18.4,67.3333333333333,23.3333333333333,0
 08/26  06:25:00,18.275,67.9166666666667,25.6666666666667,0
 08/26  06:30:00,18.15,68.5,28,0
 08/26  06:35:00,18.025,69.0833333333333,30.1666666666667,2
 08/26  06:40:00,17.9,69.6666666666667,32.3333333333333,4
 08/26  06:45:00,17.775,70.25,34.5,6
 08/26  06:50:00,17.65,70.8333333333333,36.6666666666667,8
 08/26  06:55:00,17.525,71.4166666666667,38.8333333333333,10
 08/26  07:00:00,17.4,72,41,12
 08/26  07:05:00,17.3666666666667,72.4166666666667,43.1666666666667,14
 08/26  07:10:00,17.3333333333333,72.8333333333333,45.3333333333333,16
 08/26  07:15:00,17.3,73.25,47.5,18
 08/26  07:20:00,17.2666666666667,73.6666666666667,49.6666666666667,20
 08/26  07:25:00,17.2333333333333,74.0833333333333,51.8333333333333,22
 08/26  07:30:00,17.2,74.5,54,24
 08/26  07:35:00,17.1666666666667,74.9166666666667,55.5833333333333,33.5833333333333
 08/26  07:40:00,17.1333333333333,75.3333333333333,57.1666666666667,43.1666666666667
 08/26  07:45:00,17.1,75.75,58.75,52.75
 08/26  07:50:00,17.0666666666667,76.1666666666667,60.3333333333333,62.3333333333333
 08/26  07:55:00,17.0333333333333,76.5833333333333,61.9166666666667,71.9166666666667
 08/26  08:00:00,17,77,63.5,81.5
 08/26  08:05:00,17,77,65.0833333333333,91.0833333333333
 08/26  08:10:00,17,77,66.6666666666667,100.666666666667
 08/26  08:15:00,17,77,68.25,110.25
 08/26  08:20:00,17,77,69.8333333333333,119.833333333333
 08/26  08:25:00,17,77,71.4166666666667,129.416666666667
 08/26  08:30:00,17,77,73,139
 08/26  08:35:00,17,77,74.0833333333333,152.416666666667
 08/26  08:40:00,17,77,75.1666666666667,165.833333333333
 08/26  08:45:00,17,77,76.25,179.25
 08/26  08:50:00,17,77,77.3333333333333,192.666666666667
 08/26  08:55:00,17,77,78.4166666666667,206.083333333333
 08/26  09:00:00,17,77,79.5,219.5
 08/26  09:05:00,17.025,76.8333333333333,80.5833333333333,232.916666666667
 08/26  09:10:00,17.05,76.6666666666667,81.6666666666667,246.333333333333
 08/26  09:15:00,17.075,76.5,82.75,259.75
 08/26  09:20:00,17.1,76.3333333333333,83.8333333333333,273.166666666667
 08/26  09:25:00,17.125,76.1666666666667,84.9166666666667,286.583333333333
 08/26  09:30:00,17.15,76,86,300
 08/26  09:35:00,17.175,75.8333333333333,86.9166666666667,314.416666666667
 08/26  09:40:00,17.2,75.6666666666667,87.8333333333334,328.833333333333
 08/26  09:45:00,17.225,75.5,88.75,343.25
 08/26  09:50:00,17.25,75.3333333333333,89.6666666666667,357.666666666667
 08/26  09:55:00,17.275,75.1666666666667,90.5833333333333,372.083333333333
 08/26  10:00:00,17.3,75,91.5,386.5
 08/26  10:05:00,17.425,74.5,92.4166666666667,400.916666666667
 08/26  10:10:00,17.55,74,93.3333333333333,415.333333333333
 08/26  10:15:00,17.675,73.5,94.25,429.75
 08/26  10:20:00,17.8,73,95.1666666666667,444.166666666667
 08/26  10:25:00,17.925,72.5,96.0833333333333,458.583333333333
 08/26  10:30:00,18.05,72,97,473
 08/26  10:35:00,18.175,71.5,97.75,485.333333333333
 08/26  10:40:00,18.3,71,98.5,497.666666666667
 08/26  10:45:00,18.425,70.5,99.25,510
 08/26  10:50:00,18.55,70,100,522.333333333333
 08/26  10:55:00,18.675,69.5,100.75,534.666666666667
 08/26  11:00:00,18.8,69,101.5,547
 08/26  11:05:00,19,68.25,102.25,559.333333333333
 08/26  11:10:00,19.2,67.5,103,571.666666666667
 08/26  11:15:00,19.4,66.75,103.75,584
 08/26  11:20:00,19.6,66,104.5,596.333333333333
 08/26  11:25:00,19.8,65.25,105.25,608.666666666667
 08/26  11:30:00,20,64.5,106,621
 08/26  11:35:00,20.2,63.75,106.583333333333,629.916666666667
 08/26  11:40:00,20.4,63,107.166666666667,638.833333333333
 08/26  11:45:00,20.6,62.25,107.75,647.75
 08/26  11:50:00,20.8,61.5,108.333333333333,656.666666666667
 08/26  11:55:00,21,60.75,108.916666666667,665.583333333333
 08/26  12:00:00,21.2,60,109.5,674.5
 08/26  12:05:00,21.45,59.4166666666667,110.083333333333,683.416666666667
 08/26  12:10:00,21.7,58.8333333333333,110.666666666667,692.333333333333
 08/26  12:15:00,21.95,58.25,111.25,701.25
 08/26  12:20:00,22.2,57.6666666666667,111.833333333333,710.166666666667
 08/26  12:25:00,22.45,57.0833333333333,112.416666666667,719.083333333333
 08/26  12:30:00,22.7,56.5,113,728
 08/26  12:35:00,22.95,55.9166666666667,113.25,732.75
 08/26  12:40:00,23.2,55.3333333333333,113.5,737.5
 08/26  12:45:00,23.45,54.75,113.75,742.25
 08/26  12:50:00,23.7,54.1666666666667,114,747
 08/26  12:55:00,23.95,53.5833333333333,114.25,751.75
 08/26  13:00:00,24.2,53,114.5,756.5
 08/26  13:05:00,24.45,52.25,114.75,761.25
 08/26  13:10:00,24.7,51.5,115,766
 08/26  13:15:00,24.95,50.75,115.25,770.75
 08/26  13:20:00,25.2,50,115.5,775.5
 08/26  13:25:00,25.45,49.25,115.75,780.25
 08/26  13:30:00,25.7,48.5,116,785
 08/26  13:35:00,25.95,47.75,124.666666666667,784.75
 08/26  13:40:00,26.2,47,133.333333333333,784.5
 08/26  13:45:00,26.45,46.25,142,784.25
 08/26  13:50:00,26.7,45.5,150.666666666667,784
 08/26  13:55:00,26.95,44.75,159.333333333333,783.75
 08/26  14:00:00,27.2,44,168,783.5
 08/26  14:05:00,27.375,43.75,176.666666666667,783.25
 08/26  14:10:00,27.55,43.5,185.333333333333,783
 08/26  14:15:00,27.725,43.25,194,782.75
 08/26  14:20:00,27.9,43,202.666666666667,782.5
 08/26  14:25:00,28.075,42.75,211.333333333333,782.25
 08/26  14:30:00,28.25,42.5,220,782
 08/26  14:35:00,28.425,42.25,215,776.916666666667
 08/26  14:40:00,28.6,42,210,771.833333333333
 08/26  14:45:00,28.775,41.75,205,766.75
 08/26  14:50:00,28.95,41.5,200,761.666666666667
 08/26  14:55:00,29.125,41.25,195,756.583333333333
 08/26  15:00:00,29.3,41,190,751.5
 08/26  15:05:00,29.4833333333333,40.8333333333333,185,746.416666666667
 08/26  15:10:00,29.6666666666667,40.6666666666667,180,741.333333333333
 08/26  15:15:00,29.85,40.5,175,736.25
 08/26  15:20:00,30.0333333333333,40.3333333333333,170,731.166666666667
 08/26  15:25:00,30.2166666666667,40.1666666666667,165,726.083333333333
 08/26  15:30:00,30.4,40,160,721
 08/26  15:35:00,30.5833333333333,39.8333333333333,155.166666666667,712.083333333333
 08/26  15:40:00,30.7666666666667,39.6666666666667,150.333333333333,703.166666666667
 08/26  15:45:00,30.95,39.5,145.5,694.25
 08/26  15:50:00,31.1333333333333,39.3333333333333,140.666666666667,685.333333333333
 08/26  15:55:00,31.3166666666667,39.1666666666667,135.833333333333,676.416666666667
 08/26  16:00:00,31.5,39,131,667.5
 08/26  16:05:00,31.5833333333333,38.8333333333333,126.166666666667,658.583333333333
 08/26  16:10:00,31.6666666666667,38.6666666666667,121.333333333333,649.666666666667
 08/26  16:15:00,31.75,38.5,116.5,640.75
 08/26  16:20:00,31.8333333333333,38.3333333333333,111.666666666667,631.833333333333
 08/26  16:25:00,31.9166666666667,38.1666666666667,106.833333333333,622.916666666667
 08/26  16:30:00,32,38,102,614
 08/26  16:35:00,32.0833333333333,37.8333333333333,101.333333333333,600.916666666667
 08/26  16:40:00,32.1666666666667,37.6666666666667,100.666666666667,587.833333333333
 08/26  16:45:00,32.25,37.5,100,574.75
 08/26  16:50:00,32.3333333333333,37.3333333333333,99.3333333333333,561.666666666667
 08/26  16:55:00,32.4166666666667,37.1666666666667,98.6666666666667,548.583333333333
 08/26  17:00:00,32.5,37,98,535.5
 08/26  17:05:00,32.525,36.6666666666667,97.3333333333333,522.416666666667
 08/26  17:10:00,32.55,36.3333333333333,96.6666666666667,509.333333333333
 08/26  17:15:00,32.575,36,96,496.25
 08/26  17:20:00,32.6,35.6666666666667,95.3333333333334,483.166666666667
 08/26  17:25:00,32.625,35.3333333333333,94.6666666666667,470.083333333333
 08/26  17:30:00,32.65,35,94,457
 08/26  17:35:00,32.675,34.6666666666667,89.8333333333333,441.833333333333
 08/26  17:40:00,32.7,34.3333333333333,85.6666666666667,426.666666666667
 08/26  17:45:00,32.725,34,81.5,411.5
 08/26  17:50:00,32.75,33.6666666666667,77.3333333333333,396.333333333333
 08/26  17:55:00,32.775,33.3333333333333,73.1666666666667,381.166666666667
 08/26  18:00:00,32.8,33,69,366
 08/26  18:05:00,32.7833333333333,32.8333333333333,64.8333333333333,350.833333333333
 08/26  18:10:00,32.7666666666667,32.6666666666667,60.6666666666667,335.666666666667
 08/26  18:15:00,32.75,32.5,56.5,320.5
 08/26  18:20:00,32.7333333333333,32.3333333333333,52.3333333333333,305.333333333333
 08/26  18:25:00,32.7166666666667,32.1666666666667,48.1666666666667,290.166666666667
 08/26  18:30:00,32.7,32,44,275
 08/26  18:35:00,32.6833333333333,31.8333333333333,40.3333333333333,259.25
 08/26  18:40:00,32.6666666666667,31.6666666666667,36.6666666666667,243.5
 08/26  18:45:00,32.65,31.5,0,0
 08/26  18:50:00,32.6333333333333,31.3333333333333,0,0
 08/26  18:55:00,32.6166666666667,31.1666666666667,0,0
 08/26  19:00:00,32.6,31,0,0
 08/26  19:05:00,32.3833333333333,31.5,0,0
 08/26  19:10:00,32.1666666666667,32,0,0
 08/26  19:15:00,31.95,32.5,0,0
 08/26  19:20:00,31.7333333333333,33,0,0
 08/26  19:25:00,31.5166666666667,33.5,0,0
 08/26  19:30:00,31.3,34,0,0
 08/26  19:35:00,31.0833333333333,34.5,0,0
 08/26  19:40:00,30.8666666666667,35,0,0
 08/26  19:45:00,30.65,35.5,0,0
 08/26  19:50:00,30.4333333333333,36,0,0
 08/26  19:55:00,30.2166666666667,36.5,0,0
 08/26  20:00:00,30,37,0,0
 08/26  20:05:00,29.75,37.5833333333333,0,0
 08/26  20:10:00,29.5,38.1666666666667,0,0
 08/26  20:15:00,29.25,38.75,0,0
 08/26  20:20:00,29,39.3333333333333,0,0
 08/26  20:25:00,28.75,39.9166666666667,0,0
 08/26  20:30:00,28.5,40.5,0,0
 08/26  20:35:00,28.25,41.0833333333333,0,0
 08/26  20:40:00,28,41.6666666666667,0,0
 08/26  20:45:00,27.75,42.25,0,0
 08/26  20:50:00,27.5,42.8333333333333,0,0
 08/26  20:55:00,27.25,43.4166666666667,0,0
 08/26  21:00:00,27,44,0,0
 08/26  21:05:00,26.6833333333333,44.6666666666667,0,0
 08/26  21:10:00,26.3666666666667,45.3333333333333,0,0
 08/26  21:15:00,26.05,46,0,0
 08/26  21:20:00,25.7333333333333,46.6666666666667,0,0
 08/26  21:25:00,25.4166666666667,47.3333333333333,0,0
 08/26  21:30:00,25.1,48,0,0
 08/26  21:35:00,24.7833333333333,48.6666666666667,0,0
 08/26  21:40:00,24.4666666666667,49.3333333333333,0,0
 08/26  21:45:00,24.15,50,0,0
 08/26  21:50:00,23.8333333333333,50.6666666666667,0,0
 08/26  21:55:00,23.5166666666667,51.3333333333333,0,0
 08/26  22:00:00,23.2,52,0,0
 08/26  22:05:00,23.0666666666667,52.1666666666667,0,0
 08/26  22:10:00,22.9333333333333,52.3333333333333,0,0
 08/26  22:15:00,22.8,52.5,0,0
 08/26  22:20:00,22.6666666666667,52.6666666666667,0,0
 08/26  22:25:00,22.5333333333333,52.8333333333333,0,0
 08/26  22:30:00,22.4,53,0,0
 08/26  22:35:00,22.2666666666667,53.1666666666667,0,0
 08/26  22:40:00,22.1333333333333,53.3333333333333,0,0
 08/26  22:45:00,22,53.5,0,0
 08/26  22:50:00,21.8666666666667,53.6666666666667,0,0
 08/26  22:55:00,21.7333333333333,53.8333333333333,0,0
 08/26  23:00:00,21.6,54,0,0
 08/26  23:05:00,21.45,54.5833333333333,0,0
 08/26  23:10:00,21.3,55.1666666666667,0,0
 08/26  23:15:00,21.15,55.75,0,0
 08/26  23:20:00,21,56.3333333333333,0,0
 08/26  23:25:00,20.85,56.9166666666667,0,0
 08/26  23:30:00,20.7,57.5,0,0
 08/26  23:35:00,20.55,58.0833333333333,0,0
 08/26  23:40:00,20.4,58.6666666666667,0,0
 08/26  23:45:00,20.25,59.25,0,0
 08/26  23:50:00,20.1,59.8333333333333,0,0
 08/26  23:55:00,19.95,60.4166666666667,0,0
 08/26  24:00:00,19.8,61,0,0
 08/27  00:05:00,19.6916666666667,61.3333333333333,0,0
 08/27  00:10:00,19.5833333333333,61.6666666666667,0,0
 08/27  00:15:00,19.475,62,0,0
 08/27  00:20:00,19.3666666666667,62.3333333333333,0,0
 08/27  00:25:00,19.2583333333333,62.6666666666667,0,0
 08/27  00:30:00,19.15,63,0,0
 08/27  00:35:00,19.0416666666667,63.3333333333333,0,0
 08/27  00:40:00,18.9333333333333,63.6666666666667,0,0
 08/27  00:45:00,18.825,64,0,0
 08/27  00:50:00,18.7166666666667,64.3333333333333,0,0
 08/27  00:55:00,18.6083333333333,64.6666666666667,0,0
 08/27  01:00:00,18.5,65,0,0
 08/27  01:05:00,18.425,65.3333333333333,0,0
 08/27  01:10:00,18.35,65.6666666666667,0,0
 08/27  01:15:00,18.275,66,0,0
 08/27  01:20:00,18.2,66.3333333333333,0,0
 08/27  01:25:00,18.125,66.6666666666667,0,0
 08/27  01:30:00,18.05,67,0,0
 08/27  01:35:00,17.975,67.3333333333333,0,0
 08/27  01:40:00,17.9,67.6666666666667,0,0
 08/27  01:45:00,17.825,68,0,0
 08/27  01:50:00,17.75,68.3333333333333,0,0
 08/27  01:55:00,17.675,68.6666666666667,0,0
 08/27  02:00:00,17.6,69,0,0
 08/27  02:05:00,17.5416666666667,69.25,0,0
 08/27  02:10:00,17.4833333333333,69.5,0,0
 08/27  02:15:00,17.425,69.75,0,0
 08/27  02:20:00,17.3666666666667,70,0,0
 08/27  02:25:00,17.3083333333333,70.25,0,0
 08/27  02:30:00,17.25,70.5,0,0
 08/27  02:35:00,17.1916666666667,70.75,0,0
 08/27  02:40:00,17.1333333333333,71,0,0
 08/27  02:45:00,17.075,71.25,0,0
 08/27  02:50:00,17.0166666666667,71.5,0,0
 08/27  02:55:00,16.9583333333333,71.75,0,0
 08/27  03:00:00,16.9,72,0,0
 08/27  03:05:00,16.825,72.4166666666667,0,0
 08/27  03:10:00,16.75,72.8333333333333,0,0
 08/27  03:15:00,16.675,73.25,0,0
 08/27  03:20:00,16.6,73.6666666666667,0,0
 08/27  03:25:00,16.525,74.0833333333333,0,0
 08/27  03:30:00,16.45,74.5,0,0
 08/27  03:35:00,16.375,74.9166666666667,0,0
 08/27  03:40:00,16.3,75.3333333333333,0,0
 08/27  03:45:00,16.225,75.75,0,0
 08/27  03:50:00,16.15,76.1666666666667,0,0
 08/27  03:55:00,16.075,76.5833333333333,0,0
 08/27  04:00:00,16,77,0,0
 08/27  04:05:00,15.9583333333333,77.1666666666667,0,0
 08/27  04:10:00,15.9166666666667,77.3333333333333,0,0
 08/27  04:15:00,15.875,77.5,0,0
 08/27  04:20:00,15.8333333333333,77.6666666666667,0,0
 08/27  04:25:00,15.7916666666667,77.8333333333333,0,0
 08/27  04:30:00,15.75,78,0,0
 08/27  04:35:00,15.7083333333333,78.1666666666667,0,0
 08/27  04:40:00,15.6666666666667,78.3333333333333,0,0
 08/27  04:45:00,15.625,78.5,0,0
 08/27  04:50:00,15.5833333333333,78.6666666666667,0,0
 08/27  04:55:00,15.5416666666667,78.8333333333333,0,0
 08/27  05:00:00,15.5,79,0,0
 08/27  05:05:00,15.4,79.5,0,0
 08/27  05:10:00,15.3,80,0,0
 08/27  05:15:00,15.2,80.5,0,0
 08/27  05:20:00,15.1,81,0,0
 08/27  05:25:00,15,81.5,0,0
 08/27  05:30:00,14.9,82,0,0
 08/27  05:35:00,14.8,82.5,3.25,0
 08/27  05:40:00,14.7,83,6.5,0
 08/27  05:45:00,14.6,83.5,9.75,0
 08/27  05:50:00,14.5,84,13,0
 08/27  05:55:00,14.4,84.5,16.25,0
 08/27  06:00:00,14.3,85,19.5,0
 08/27  06:05:00,14.275,85.1666666666667,22.75,0
 08/27  06:10:00,14.25,85.3333333333334,26,0
 08/27  06:15:00,14.225,85.5,29.25,0
 08/27  06:20:00,14.2,85.6666666666667,32.5,0
 08/27  06:25:00,14.175,85.8333333333333,35.75,0
 08/27  06:30:00,14.15,86,39,0
